23.5,23.8203125,1630960072823

temp1,temp2,time

23.296875,23.6640625,1630960083834

23.3671875,23.609375,1630960084837

23.34375,23.703125,1630960085838

23.3828125,23.75,1630960086837

23.4375,23.796875,1630960087837

23.46875,23.75,1630960088839

23.34375,23.65625,1630960089838

23.3671875,23.7265625,1630960090838

23.296875,23.7265625,1630960091837

23.4296875,23.8203125,1630960092841

23.3828125,23.8671875,1630960093841

23.4140625,23.8359375,1630960094838

23.359375,23.8125,1630960095840

23.4140625,23.734375,1630960096841

23.40625,23.796875,1630960097841

23.390625,23.7890625,1630960098837

23.5390625,23.796875,1630960099840

23.390625,23.703125,1630960100842

23.3828125,23.765625,1630960101840

23.4296875,23.8359375,1630960102842

23.4375,23.796875,1630960103859

23.296875,23.703125,1630960104848

23.2578125,23.7109375,1630960105846

23.4296875,23.765625,1630960106848

23.359375,23.765625,1630960107848

23.3828125,23.609375,1630960108846

23.3671875,23.796875,1630960109846

23.3828125,23.75,1630960110848

23.390625,23.765625,1630960111849

23.4765625,23.734375,1630960112844

23.34375,23.796875,1630960113849

23.4140625,23.8359375,1630960114848

23.40625,23.734375,1630960115848

23.390625,23.703125,1630960116849

23.40625,23.75,1630960117848

23.34375,23.7734375,1630960118846

23.390625,23.65625,1630960119847

23.390625,23.6640625,1630960120847

23.3671875,23.7265625,1630960121849

23.453125,23.8671875,1630960122847

23.5625,23.921875,1630960123848

23.453125,23.8125,1630960124848

23.4921875,23.84375,1630960125849

23.515625,23.8125,1630960126847

23.453125,23.8359375,1630960127850

23.5390625,23.7890625,1630960128852

23.5234375,23.7734375,1630960129849

23.4375,23.8359375,1630960130850

23.390625,23.84375,1630960131852

23.453125,23.8828125,1630960132854

23.453125,23.8828125,1630960133855

23.46875,23.84375,1630960134853

23.46875,23.796875,1630960135855

23.5625,23.8671875,1630960136856

23.46875,23.84375,1630960137853

23.5,23.796875,1630960138852

23.4296875,23.796875,1630960139853

23.4140625,23.734375,1630960140853

23.34375,23.8125,1630960141856

23.34375,23.8828125,1630960142854

23.390625,23.765625,1630960143854

23.4921875,23.75,1630960144854

23.4296875,23.75,1630960145857

23.359375,23.7890625,1630960146854

23.4296875,23.7890625,1630960147867

23.40625,23.859375,1630960148859

23.3203125,23.765625,1630960149859

23.3203125,23.75,1630960150858

23.40625,23.703125,1630960151859

23.3671875,23.6796875,1630960152861

23.453125,23.703125,1630960153862

23.3203125,23.7734375,1630960154860

23.4765625,23.8125,1630960155862

23.359375,23.765625,1630960156861

23.34375,23.765625,1630960157860

23.3203125,23.7265625,1630960158861

23.4375,23.7109375,1630960159862

23.3203125,23.6796875,1630960160862

23.34375,23.75,1630960161861

23.3046875,23.6328125,1630960162862

23.2109375,23.6796875,1630960163861

temp1,temp2,time

23.2734375,23.640625,1630960174884

23.3046875,23.6171875,1630960175867

23.3046875,23.59375,1630960176870

23.3203125,23.6328125,1630960177864

23.3046875,23.578125,1630960178861

23.2734375,23.546875,1630960179863

23.2265625,23.5078125,1630960180863

23.3828125,23.6640625,1630960181865

23.2265625,23.6640625,1630960182865

23.2109375,23.6640625,1630960183872

23.2578125,23.6171875,1630960184866

23.203125,23.609375,1630960185867

23.2109375,23.59375,1630960186866

23.1875,23.6328125,1630960187875

23.1640625,23.59375,1630960188868

23.2265625,23.6171875,1630960189868

23.34375,23.609375,1630960190874

23.25,23.5546875,1630960191869

23.2265625,23.609375,1630960192869

23.2109375,23.5703125,1630960193867

23.203125,23.6171875,1630960194870

23.3046875,23.6328125,1630960195872

23.1796875,23.5703125,1630960196872

23.2578125,23.578125,1630960197878

23.25,23.6171875,1630960198869

23.296875,23.5546875,1630960199870

23.2578125,23.6328125,1630960200872

23.3203125,23.6171875,1630960201887

23.3046875,23.578125,1630960202887

23.1875,23.7265625,1630960203886

23.1875,23.6328125,1630960204887

23.2109375,23.5078125,1630960205886

23.15625,23.578125,1630960206889

23.296875,23.6640625,1630960207887

23.3203125,23.5546875,1630960208888

23.2265625,23.640625,1630960209887

23.1875,23.65625,1630960210886

23.3046875,23.53125,1630960211890

23.359375,23.6640625,1630960212885

23.328125,23.6640625,1630960213888

23.3203125,23.6796875,1630960214887

23.28125,23.59375,1630960215887

23.25,23.578125,1630960216890

23.1875,23.65625,1630960217889

23.34375,23.6875,1630960218893

23.2734375,23.578125,1630960219890

23.2578125,23.609375,1630960220890

23.2109375,23.6640625,1630960221891

23.34375,23.6875,1630960222891

23.203125,23.6328125,1630960223890

23.2578125,23.6640625,1630960224891

23.34375,23.6640625,1630960225894

23.359375,23.59375,1630960226895

23.3671875,23.640625,1630960227892

23.234375,23.640625,1630960228891

23.3671875,23.6640625,1630960229894

23.203125,23.65625,1630960230892

23.2109375,23.6171875,1630960231890

23.2109375,23.6796875,1630960232896

23.296875,23.7265625,1630960233893

23.3203125,23.6640625,1630960234894

23.3046875,23.6640625,1630960235894

23.3203125,23.65625,1630960236897

23.3046875,23.7265625,1630960237894

23.3671875,23.6875,1630960238897

23.3671875,23.7734375,1630960239896

23.40625,23.640625,1630960240897

23.3828125,23.7265625,1630960241897

23.328125,23.6640625,1630960242897

23.3671875,23.7265625,1630960243897

23.3828125,23.75,1630960244911

23.3671875,23.765625,1630960245901

23.3203125,23.6328125,1630960246898

23.328125,23.6875,1630960247891

23.2734375,23.6875,1630960248893

23.4140625,23.7265625,1630960249891

23.3671875,23.6796875,1630960250892

23.34375,23.7265625,1630960251896

23.3828125,23.6875,1630960252897

23.3671875,23.6796875,1630960253897

23.34375,23.7265625,1630960254895

23.34375,23.7265625,1630960255898

23.40625,23.703125,1630960256898

23.4375,23.6796875,1630960257896

23.4296875,23.703125,1630960258899

23.3203125,23.7890625,1630960259898

23.2734375,23.7265625,1630960260898

23.40625,23.640625,1630960261897

23.3828125,23.75,1630960262900

23.3046875,23.765625,1630960263898

23.3828125,23.8125,1630960264898

23.3828125,23.7265625,1630960265899

23.40625,23.734375,1630960266901

23.4140625,23.7734375,1630960267908

23.4296875,23.703125,1630960268899

23.3828125,23.8203125,1630960269902

23.4296875,23.7890625,1630960270901

23.4921875,23.7109375,1630960271900

23.3828125,23.8203125,1630960272922

23.359375,23.734375,1630960273911

23.34375,23.8125,1630960274909

23.359375,23.7890625,1630960275911

23.3671875,23.7265625,1630960276902

23.40625,23.765625,1630960277902

23.3828125,23.765625,1630960278902

23.4296875,23.7265625,1630960279913

23.4296875,23.734375,1630960280912

23.4296875,23.7265625,1630960281914

23.34375,23.8671875,1630960282914

23.4375,23.734375,1630960283914

23.3671875,23.8125,1630960284905

23.4140625,23.8125,1630960285912

23.4296875,23.796875,1630960286905

23.3828125,23.7890625,1630960287916

23.4765625,23.7890625,1630960288916

23.4296875,23.734375,1630960289914

23.390625,23.6875,1630960290906

23.3828125,23.7265625,1630960291908

23.453125,23.703125,1630960292905

23.4140625,23.6875,1630960293908

23.40625,23.8359375,1630960294906

23.3671875,23.765625,1630960295909

23.40625,23.7265625,1630960296916

23.3671875,23.765625,1630960297909

23.3828125,23.7734375,1630960298910

23.3203125,23.734375,1630960299925

23.328125,23.7890625,1630960300926

23.4765625,23.765625,1630960301926

23.296875,23.703125,1630960302926

23.40625,23.703125,1630960303926

23.328125,23.7265625,1630960304927

23.359375,23.6640625,1630960305925

23.3203125,23.703125,1630960306926

23.40625,23.734375,1630960307926

23.25,23.6796875,1630960308926

23.296875,23.6796875,1630960309927

23.3046875,23.6875,1630960310925

23.34375,23.7265625,1630960311928

23.359375,23.65625,1630960312928

23.3671875,23.65625,1630960313927

23.359375,23.796875,1630960314926

23.3828125,23.65625,1630960315926

23.4140625,23.796875,1630960316930

23.3828125,23.7265625,1630960317925

23.40625,23.8125,1630960318929

23.3671875,23.6796875,1630960319928

23.328125,23.65625,1630960320925

23.3046875,23.6875,1630960321929

23.296875,23.6328125,1630960322929

23.3046875,23.6875,1630960323921

23.296875,23.6640625,1630960324930

23.34375,23.6640625,1630960325930

23.359375,23.640625,1630960326930

23.34375,23.6875,1630960327930

23.359375,23.7109375,1630960328931

23.4375,23.6171875,1630960329930

23.359375,23.6875,1630960330932

23.2578125,23.640625,1630960331934

23.3671875,23.7109375,1630960332932

23.3671875,23.6796875,1630960333933

23.4765625,23.703125,1630960334934

23.34375,23.6640625,1630960335932

23.4296875,23.75,1630960336936

23.34375,23.6796875,1630960337936

23.34375,23.6640625,1630960338934

23.4375,23.703125,1630960339935

23.3828125,23.734375,1630960340937

23.34375,23.7734375,1630960341938

23.3828125,23.703125,1630960342934

23.34375,23.65625,1630960343947

23.3046875,23.765625,1630960344935

23.34375,23.703125,1630960345938

23.359375,23.6328125,1630960346937

23.359375,23.7109375,1630960347939

23.34375,23.65625,1630960348938

23.3671875,23.7109375,1630960349941

23.3203125,23.703125,1630960350943

23.40625,23.6875,1630960351941

23.328125,23.7265625,1630960352941

23.3671875,23.6875,1630960353944

23.4140625,23.734375,1630960354943

23.453125,23.7109375,1630960355945

23.3828125,23.703125,1630960356946

23.359375,23.7265625,1630960357947

23.34375,23.7265625,1630960358944

23.28125,23.6796875,1630960359946

23.28125,23.65625,1630960360947

23.359375,23.703125,1630960361949

23.4296875,23.6875,1630960362946

23.328125,23.640625,1630960363949

23.2734375,23.6328125,1630960364948

23.2109375,23.5703125,1630960365948

23.296875,23.5703125,1630960366947

23.203125,23.59375,1630960367949

23.2109375,23.578125,1630960368948

23.2578125,23.6875,1630960369943

23.3046875,23.8203125,1630960370961

23.359375,23.765625,1630960371955

23.328125,23.703125,1630960372944

23.4140625,23.734375,1630960373944

23.34375,23.7265625,1630960374944

23.3671875,23.6328125,1630960375945

23.359375,23.7265625,1630960376947

23.34375,23.8203125,1630960377945

23.3828125,23.734375,1630960378944

23.390625,23.75,1630960379948

23.34375,23.703125,1630960380956

23.4140625,23.703125,1630960381948

23.40625,23.796875,1630960382946

23.4921875,23.796875,1630960383948

23.453125,23.7734375,1630960384947

23.4296875,23.765625,1630960385951

23.4296875,23.8359375,1630960386952

23.4921875,23.7734375,1630960387951

23.40625,23.734375,1630960388951

23.4140625,23.7265625,1630960389953

23.4296875,23.734375,1630960390955

23.4375,23.7109375,1630960391950

23.3828125,23.796875,1630960392954

23.34375,23.796875,1630960393953

23.46875,23.75,1630960394952

23.4921875,23.7265625,1630960395961

23.515625,23.7890625,1630960396953

23.3671875,23.765625,1630960397971

23.4296875,23.8125,1630960398971

23.40625,23.7890625,1630960399971

23.3828125,23.765625,1630960400969

23.4140625,23.7734375,1630960401970

23.46875,23.796875,1630960402970

23.4375,23.765625,1630960403972

23.4375,23.7734375,1630960404971

23.4765625,23.75,1630960405972

23.4375,23.734375,1630960406972

23.4296875,23.796875,1630960407974

23.4296875,23.8203125,1630960408971

